"PCB1","PCB2","PCB3","PCB4","PCB5","PCB6","PCB7","PCB8","PCB9","PCB10","PCB11","PCB12.13","PCB14","PCB15","PCB16","PCB17","PCB18.30","PCB19","PCB20.28","PCB21.33","PCB22","PCB23","PCB24","PCB25","PCB26.29","PCB27","PCB31","PCB32","PCB34","PCB35","PCB36","PCB37","PCB38","PCB39","PCB40.71","PCB41","PCB42","PCB43","PCB44.47.65","PCB45","PCB46","PCB48","PCB49.69","PCB50.53","PCB51","PCB52","PCB54","PCB55","PCB56","PCB57","PCB58","PCB59.62.75","PCB60","PCB61.70.74.76","PCB63","PCB64","PCB66","PCB67","PCB68","PCB72","PCB73","PCB77","PCB78","PCB79","PCB80","PCB81","PCB82","PCB83","PCB84","PCB85.116","PCB86.97.109.119","PCB87.125","PCB88","PCB89","PCB90.101.113","PCB91","PCB92","PCB93.100","PCB94","PCB95","PCB96","PCB98","PCB99","PCB102","PCB103","PCB104","PCB105","PCB106","PCB107","PCB108.124","PCB110","PCB111","PCB112","PCB114","PCB115","PCB117","PCB118","PCB120","PCB121","PCB122","PCB123","PCB126","PCB127","PCB128.166","PCB129.138.163","PCB130","PCB131","PCB132","PCB133","PCB134","PCB135.151","PCB136","PCB137","PCB139.140","PCB141","PCB142","PCB143","PCB144","PCB145","PCB146","PCB147.149","PCB148","PCB150","PCB152","PCB153.168","PCB154","PCB155","PCB156.157","PCB158","PCB159","PCB160","PCB161","PCB162","PCB164","PCB165","PCB167","PCB169","PCB170","PCB171.173","PCB172","PCB174","PCB175","PCB176","PCB177","PCB178","PCB179","PCB180.193","PCB181","PCB182","PCB183","PCB184","PCB185","PCB186","PCB187","PCB188","PCB189","PCB190","PCB191","PCB192","PCB194","PCB195","PCB196","PCB197","PCB198.199","PCB200","PCB201","PCB202","PCB203","PCB205","PCB206","PCB207","PCB208","PCB209"
1.15604392972642,0.444035055015321,1.56734149702538,3.67536788381921,0.31321170876291,1.6250453711522,0.419062994467533,6.78459091162301,0.495025226669902,0.153954858655891,25.2474263981547,0.460347714670192,0,1.2037009615483,2.22384725675019,2.46374692187526,2.08313334684293,0.648408447583511,4.01938284434468,0.118801403948355,1.24410530185817,0,0.086668194576082,0.281344252870791,0.697763039789311,0.337822342674993,4.02668565884996,1.3517535289994,0,0.0347532484327458,0,0,0,0,1.04974664548853,0.254485387634584,0.692700560057712,0.130929258829484,5.83423474851684,0.0692142306908549,0.115242076191287,0.581658240771259,2.35598036946387,0.573675433452487,0.367539811454078,2.78161213156,0,0,0.883165043219749,0,0.0179197923216199,0.0669103573809509,0.479060161105556,6.65900457264374,0.0858684654515485,1.36496197152989,1.99697186720293,0.0467177932823036,0.0232856727704368,0,4.64923332725566,0,0,0.0301438625455144,0,0,0.748268389932439,0.219661113010826,2.42854625638289,1.12417589432252,1.84445576154916,3.54250082345518,0,0.0345993825023532,8.08329899814809,0.96753956784518,1.27167618921041,0.0536712679152331,0.0332674948481319,7.91093321506208,0.0545163527378657,0.162361961789344,2.83625423214521,0.0448457732606728,0.0292105430910356,0,1.55366113939345,0.0170855754984331,0.228321767657167,0.188278120122155,7.44441002988462,0,0.0222537968654976,0.121135592972681,0.232715038506701,0.225779865009436,4.49878026974687,0,0,0.081028198026878,0.0951232507192181,0,0,0,2.83595625150539,0.179380038365377,0.0754932048763171,1.36449133237979,0.0274193071375496,0.181069823178683,1.35821835840491,0.794330817141276,0.152961202640652,0.102258919483373,0.541398184224092,0,0.104746093825729,0.233950350938965,0,0.36150793085367,3.34703151937914,0,0,0,2.44036292169542,0.0272007321257679,0.0343830611444838,0.147228660702152,0.311593226958169,0,0,0,0,0.172504292911917,0,0.0559588964047942,0,0.142693151849638,0.0750342106017313,0.0317593381920219,0.268986579594565,0,0.0668444932467732,0.134361661644187,0.043055275946572,0.228908198803235,0.371262683681882,0,0,0.195005837832329,0.0435352020378351,0.0302472005042443,0,0.410283621917155,0.0191975940260003,0,0.021752449077757,0,0,0.0416833727617992,0.0202836811725758,0.0311186788143569,0.017787220189061,0.072116836488859,0.0269742635855364,0.0213781192025566,0.0576438528924635,0.0420680401086334,0,0,0,0,0.0469657454802066
0.431911534186365,0.325760434224213,1.03777888682016,1.60815505021515,0.0555384368365698,0.356803239778114,0.0891938258476716,1.55383134752761,0.124729922897969,0.0707493422061715,2.51394235281467,0.247970247058183,0,0.297005558743786,0.673093904772308,0.649972469203016,1.60425616047409,0.27773242563034,0.911264262058261,0.571537724667187,0.328727949491406,0,0.0268344351811276,0.0811049221253782,0.211907719552513,0.10613156811629,0.921302200837621,0.403029407117414,0,0.0289027309995484,0,0,0,0,0.258273649309314,0.0607467394401652,0.165919091356254,0.0451666064715386,0.827229746915486,0.270007214667219,0.0682887489672929,0.166788703747611,0.50696148732721,0.220807714737576,0.047884379896444,1.24716604837783,0,0,0.116836264877352,0,0,0.0729807814768144,0.0210373614604566,0.67333581489639,0,0.27473269981668,0.259709506379952,0,0.0466674480715297,0,0,0,0,0,0,0,0.0487675090596485,0.021657036908488,0.1950224628025,0.0727062445285419,0.137601929135038,0.265011591181531,0.0169390240048989,0,0.632110172672519,0.0972122285457878,0.104633764495106,0,0,0.718564816793794,0,0,0.209132614532023,0.0256085498069018,0,0,0.0860940285617331,0,0,0,0.499323563909379,0,0,0,0.019790250395015,0.130008533305444,0.297558449316058,0,0,0,0,0,0,0,0.310007490661263,0,0,0.124946416713964,0,0,0.185173736130045,0.0689728366786437,0,0,0.0635430638742463,0,0,0,0,0.0510468157949158,0.327141464650793,0,0,0,0.286265860718592,0,0,0,0.0162867524239031,0,0,0,0,0,0,0,0,0.0347302915057539,0.0174233429924189,0,0.0712227795713516,0,0,0.0277002820958717,0,0.0517822233425945,0.144555170427293,0,0,0.0561445749289293,0.0266055601662971,0,0,0.139547090006292,0,0,0,0,0,0.0329017321559849,0,0.0206589223276578,0,0.0738676382012503,0.0193510902246015,0,0.0439165459114748,0.0457691891734689,0,0.110420585967991,0.0196664283037598,0.0527751243487155,0.351345962827364
0.287341044872601,0.184059178044887,0.42962139834507,1.23443223852073,0.0534246510808356,0.376419198807269,0.0680165878390391,1.58536544461702,0.118774699555325,0.056418715114281,1.39082337433307,0.18392579139481,0,0.135725899867303,0.692860748332316,0.784873631617673,1.96395889694742,0.30309966122601,1.41872692246756,0.34363780145918,0.426136271936129,0,0.0276503887782544,0.103747401520454,0.247794479103063,0.114922015980718,1.37591634166476,0.492526226504836,0,0,0,0.0300707324490049,0,0,0.337235067046987,0.0932977963387755,0.223816016231951,0.0477008641698624,1.11874936618703,0.22527176705647,0.109841037736413,0.213812966105045,0.729694193658092,0.290599520746239,0.112770520289685,1.84229408727543,0,0,0.14910062116117,0,0,0.0920680242391305,0.0800700134276015,0.902318669856782,0.0215235309742424,0.362085436783057,0.357089086857435,0,0.0474499816593848,0,0.0234781295855953,0,0,0,0,0,0.0651751687694115,0.0173269439862151,0.282850646807646,0.101795409133682,0.203314324041586,0.339603948145959,0,0,0.867455764326637,0.129962370068689,0.193472895277686,0,0,0.978294213983776,0,0,0.308097348544914,0.0210071614447671,0,0,0.116178399471147,0,0,0,0.694545404913414,0,0,0,0.0523335585497996,0.144894087432101,0.390156530416193,0,0,0,0,0,0,0,0.398797211495208,0.0185900981608017,0,0.178936929500848,0,0.0258724870092778,0.20140785481887,0.0964576743954834,0,0,0.0793480287773973,0,0,0.019087667287814,0,0.0592135390396184,0.464606780111847,0,0,0,0.364404396632437,0,0,0.0191984271100441,0.036220317177722,0,0,0,0,0.01749592350171,0,0,0,0.0305740393435899,0.0167944173780689,0,0.0748406275632199,0,0,0.0365973955532248,0.0179541086119821,0.0810886582990009,0.135857174065557,0,0,0.0536770157966026,0.0366049740316688,0,0,0.163377317967558,0,0,0,0,0,0.0215513882513006,0,0.0175453518002064,0,0.0610101267241065,0,0.0158684496452363,0.0473348540214828,0.0383420870735277,0,0.023876437718558,0,0,0.0530880354440072
1.48311825216564,0.633937106413052,2.88609538363166,5.54330601202724,0.368575168097264,3.20025730833243,0.829192210097973,13.8368093419314,0.913737215787367,0.280106790045466,71.6929314046001,1.59080582771789,0,5.16452936582301,8.36506441162611,8.9320349749663,20.8092323641688,1.91512684508902,17.8992934230372,11.9539191642769,6.24536520955986,0,0.312285427791567,1.40475320055606,3.21201505821773,0.468416714843533,19.4186315941024,4.91982022499457,0.0158958289317392,0.963286886812114,0.172676725261931,3.51685630138999,0.044387578471294,0.0608338049631457,3.88991460268318,1.29532381034373,2.38650154188939,0.384099951790244,11.6611897883004,1.04729636509721,0.790382768417452,2.17517863704564,6.0645062182833,1.86174507486591,1.50349614273311,19.2430651128459,0.0422830559957706,4.99290308666386,2.3316028476659,0,0.0458739433231034,0.855290053535539,1.41233701945926,10.0222939830309,0.243157600280012,4.34588454418575,2.42766680743211,0.0202372825421813,0.225460820678544,0.0380800366731048,0.0457148392154094,0,0,0,0,0.0467348560601816,0.86001037586577,0,2.63993937992536,0.289248289508246,0,4.74074013399365,0,0.0892137444296905,7.92872524537335,1.11968802292325,1.30678712148896,0.103131699378505,0.0371589200903306,8.80854356686501,0.102568697006119,0.291595103600235,0.143275927257353,0.0327219092251362,0.108550538005571,0.0253853696016439,1.41854418062585,0.12382780118428,0.0207297539751202,0.236166855599002,0.374928410135337,0,2.61431099780226,0.152840624537342,5.88582387354799,0,3.55296692812859,0.0243527994233996,0,0.138899100635654,0.2669978021855,0.0205790989630652,0,0,4.94159608737987,0.219433881077129,0.0988273415371117,2.2007635648192,0.0392150611806235,0.382674827660268,2.48646906049013,1.38505217761767,0.247219618454408,0.106270454220822,0.841692382218858,0,0,0.407348469721833,0,0.653072981773691,5.19707525360532,0,0,0,3.97922795790878,0.0312106684664926,0.299625302049724,0.188551555983802,0.439509646473072,0,0.0278593905744947,0,0,0.239947019063201,0,0.109364128967883,0.0212050320220861,0.224331427325218,0.129448058183675,0.0549082810135753,0.531677532821876,0.0635530261225482,0.121571384385997,0.250436789103107,0.0969372606727097,0.609710655781444,0.704283627312024,0,0,0.407819330807376,0.200680232749256,0.0704346666804713,0,0.854712482527958,0,0.0218912663611741,0.0485342286056878,0.0247836178938147,0,0.0366020070462419,0,0.0511883804963279,0.0342691782414586,0.152495932996776,0.0523534081952688,0.0605752547627282,0.149803626706446,0.0749865550837535,0,0.0177359846406666,0,0.0178577532415824,0.0762249684498033
0.72574208118931,0.244741136211053,0.805727294603478,2.29148141568872,0.130095338759403,1.15786024075515,0.230834291634713,4.53299384015437,0.335039307452226,0.119959967726453,7.26241820651586,0.361741950716995,0,0.974268409583878,1.65196336906145,1.770493027311,4.09301565063116,0.502182399388317,3.22860500323325,2.17461312791121,1.06016719162676,0.0332243601948067,0.05005812759193,0.312619598861717,0.666067595983628,0.0939820854162426,5.30656606121253,1.1079422436792,0.0364009997816126,0.161546527719265,0.0286109377209879,0.741056862891624,0.118190948892725,0.0638310708261537,7.17471564853571,0.307949364231533,3.60394837997982,43.7351671160964,60.8904981932953,0.411117824014461,0.437425160809034,1.86301878322624,0.192902666768961,3.24021862772316,0.68808639384645,199.996010161026,0,0.437249228008424,6.4707453463627,0,0.594271775233473,0.620216706151787,2.60788019703698,96.3416097832507,0.674131305395056,18.0465933876911,23.3221924599706,0.0748638468479002,0.175504422181684,0.0371732553362366,0.727289893296176,0.108412330953436,0,0.25202831262724,0.0275933861471817,1.05012875110201,8.97432722935688,2.72226493653958,39.0708190181115,13.5349253341616,28.7514730081156,42.2022757907321,0.0714165921173448,0.918204444814679,123.679767756821,16.3859724983503,19.8943407503113,0.782664098212439,0.403742464909874,129.953797727236,0.766130461313972,0.192878707754293,51.1639240249427,3.07099986834948,0.620273757364166,0,16.3919242043251,0.058021244782123,2.8243570417417,2.18310571487981,44.5259876278341,0.0411853958793472,0.0946240964578523,1.08430866478809,1.91026150661906,0.918143813545267,56.5000160405196,0,0,0.72842610141433,0.886360867677991,0.026235121265629,0.0200651461606591,0,44.3745996797508,2.49382278392162,1.28011136164281,19.8698568554531,0.424772273520132,4.48998761126009,15.9703948923372,11.388115880899,2.6053876173837,1.68761915379932,5.90122574600219,0,0.354244743418762,2.5235081640244,0.0543049544717901,4.92941698907707,43.7359863199657,0,0.0989468459535538,0.0877737594706145,32.4612296329359,0.615398866938765,0,2.69545374564173,4.19321217745763,0,0.0843735419309961,0,0.0330630061041222,2.01469909897436,0,0.959842262962359,0,1.23855922808246,0.457544058078634,0.168141026567821,1.01214570113514,0.0394335914644562,0.2206992111007,0.618879938906568,0.143618578152352,0.609859415576563,1.65721532704224,0.0416894627686669,0.0184280399486573,0.759944174943321,0,0.0765224151544668,0,0.990207027735612,0,0.0554247746840339,0.147770639741435,0.0336681082126864,0,0.103741304238161,0.0352260811796088,0.0417042768184023,0.0189377626968392,0.13386827572111,0.0275076945116544,0.0207496197717371,0.0621488209421071,0.0877051014175751,0,0.0629220329380061,0,0.0182755270949331,0.117367529876459
0.943747364855024,0.567677429202744,1.33211156622341,4.69024970893721,0.309684123702444,2.76303691111722,0.618591030688045,12.220237666924,0.88286363787051,0.222085437843188,35.4677678193553,1.05029597374584,0,3.31615368592494,4.9179625285748,5.3148498474995,11.2825070132093,1.21980660444234,9.93658898355003,6.78482118826291,3.38941436349127,0.0335972538184737,0.222921025951495,0.879947414702715,2.048170174228,0.266104652715807,10.6062771395651,3.10185656134047,0.105295434204215,0.646234468478484,0.0890274214817542,1.3778253916749,0.025673254747624,0.0355664490402875,1.64277107235283,0.526773124906498,1.09013921017854,0.236106721885994,5.42783880065499,1.30377695210754,0.400726056586422,1.13436921209001,3.09831493089832,1.07348505504069,0.317228419325139,9.86638272089328,0,0.0666286447355922,0.848652137699459,0,0,0.425824497477336,0.503042529284599,4.69258374427931,0.0947350619913536,1.94924423570913,2.23152079024525,0.0826188901085546,0.0964828670736405,0,0.0699597086825782,0.0164731308967628,0,0,0,0,0.284431193191289,0.0389122221453644,1.20446958267173,0.307467173282787,0.155921486595816,1.54218855738119,0,0.0226043099282331,3.31529601540856,0.454035803872386,0.599172580209781,0.0250855075598106,0,4.02919300279425,0.0474135609442164,0,1.02751108726089,0.102585229390599,0.0243638118937615,0,0.343820953923546,0,0.064317409480521,0.0489782189553354,0.899165622601951,0,0.0264447473568991,0.0338088569649757,0.224685148710539,0.11158555199099,0.89112651203832,0,0,0,0.0183406401070054,0,0,0,1.13233003418693,0,0,0.580954901373638,0,0.11461651079363,1.12032112608063,0.588917917232179,0.04542199235966,0,0.247880275510316,0,0,0.102831976176178,0,0.167739658241027,2.04399276885132,0,0,0,1.41947422674404,0,0.0356597780673749,0,0.0911701503844193,0,0,0,0,0.0223641650323237,0,0,0,0.0489554869596295,0.0282364020200673,0,0.12475052746302,0,0.0288562988605522,0.0561146901745002,0,0.107828248833223,0.157665832871098,0,0,0.115537774880306,0,0.0219849532015235,0,0.283243173410892,0,0,0,0,0,0,0,0,0.0189815593333639,0.0285378300793373,0,0,0.0531217024750487,0.0159493439278642,0,0,0,0,0.0654576791557701
3.6395621349596,1.32810249883404,4.79958665400573,11.0928861704893,0.648060473592882,5.62149106768175,1.57066670668325,24.3567738031542,1.43755050261676,0.378157681612452,43.6010304625516,1.58381193923972,0.102683829448968,5.54857269586728,16.3790376960788,15.3666393714194,33.9156163783226,4.15876210722732,27.6828878375901,18.2761191041299,10.7590127529863,0.14788550403806,0.439552147252455,2.24637053774688,4.97687039641981,2.08779863991431,24.6446386701458,9.13347784475492,0.180586813239827,0.712746926105605,0.109161180130923,4.80303510074905,0.244864102922711,0.406418102634403,4.57993296571819,1.36637981311665,3.07664204082993,0.582456046372379,16.9629980005481,2.8127048805267,1.11825734577989,2.80742963265702,7.40553377642742,2.51436882555663,2.40915038189365,15.1119628153133,0.0438324640364974,0.352403247267776,3.27700705513627,0.0431637562670762,0.31887585414996,1.04997839577898,2.10885005316279,3.82622426855934,9.89598052236526,4.74035911863289,6.8282496955369,0.295283077580345,0.575187485810477,0.0262065907109215,0,0.295802999475951,0,0.0399889245672919,0.0271957192777797,0.0528093666387531,0.62509157044418,0,1.836388534185,0.0740505197839817,1.31044194935096,2.59866951144322,0,0.0694337263244381,6.50355477031159,0.958777773172209,1.05979605660969,0.0365576597184923,0.0405548235337567,6.62515137078354,0.0767210881640447,0.2539373437429,0.0377263450431414,0.0687478408588042,0.0460808012993738,0.0202740536297179,0.958632951753498,0.0778079089084582,0,0.182867274515691,0.672421146425391,0.0212420220079587,1.89063074725193,0.142995066104696,5.77897260987875,0.0212002725589319,2.84920542913812,0,0,0.0682599391304352,0.282833372021623,0.0167788318390239,0.0643056160711153,0.195335683165285,3.52376178056432,0.161254524642446,0.0338667885217944,1.26475139209524,0,0.0866887169244689,2.20732295257136,0.960357469017374,0.0824038468748097,0.0416437928334901,0.806549719552362,0.0473076685153985,0.105229929279285,0.368283316517673,0,0,4.86892498542216,0,0,0,3.54859544950141,0.0213188148924698,0.101827857019986,0.0565750008630774,0.250187380335365,0,0.030000571490607,0.329194924429658,0,0.158000684441464,0,0.0326168936155702,0,0.366504240358444,0.181852257352237,0.0583429357553404,0.592154704212702,0,0.160905576065052,0.349240810423639,0.224197996489407,0.642180647873492,0.804296119612701,0,1.11323229603631,0.47122411068464,0.0755727795935802,0.107576559452853,0,0,0,0.0352469292873416,0.045189188863986,0.0167306782078944,0,0.0430091280012194,0,0.0563668170546662,0.0182153983921573,0.171448891405344,0.0476822781661276,0.059804692657496,0.142148462875724,0.0978833868315665,0,0.0303138751157245,0,0.0433414545909873,0.0676008593532831
1.77279018434619,0.72426142937872,2.94069316511445,4.438917791458,0.373165094879246,2.58696184207771,1.00774124561732,11.7471779720454,0.745728309429122,0.197570042725305,26.3891458861323,1.02196881063839,0.116426812088963,3.70093596466726,7.80331585199621,6.56338772765748,17.6019321798747,1.50211964792698,20.2711652379152,13.2981334473065,7.85409385114192,0.0323714706358511,0.225424438790769,1.38130392949833,3.08222942649505,0.903970574909773,23.7129868253302,4.94328633346662,0.109824884766829,0.448465501607367,0.109840727191109,3.29008218732128,0.0246793462899817,0.385735759832487,8.6193127677062,1.66305472549987,5.60239903060334,1.22626324587328,59.8982387343509,2.4393297641575,1.27921853799436,4.43045610087419,31.7946122625942,4.38276430872935,1.37404721866169,166.2735181752,0.0396152600602184,0.347015641402988,7.1118119928824,0.0280384151845432,0.551872280093466,1.23481250570892,3.84324146168659,96.8198265467654,0.812984106706828,17.5836364504414,21.6489257853717,0.245488443970129,0.116276611941023,0.0441325172770014,0.123043218355356,0.418766461833717,0,0.468570975816752,0.0197096964164499,0.885458646134719,9.35687721650012,2.3718746063736,35.2808167422918,11.5587142713984,24.1596378775541,48.9912664538552,0.0220496852084476,0.720116147116083,125.405240773773,15.1554589276779,19.6541708691345,0.267264212121626,0.408272706191942,126.365043069699,0.55295779066254,3.27624794610313,46.348237681155,0.185611490710982,0.459973000486644,0,16.8417307015852,0.0808318312146319,2.83766502774689,2.10487431727695,118.735426825401,0.0365946404722487,0.199314998150613,0.985347760707778,0.754939908418616,1.72209167209969,59.6061660289071,0.0189365418830372,0,0.66542503060976,0.703896332549296,0.0208829543470101,0.111490178618405,5.7564747043966,48.5554825782238,2.31275343560097,0.960674040867918,20.041343659697,0.428328166958021,4.07338515028794,15.2196470592366,8.47086379080188,2.63497289490571,1.28567116487558,6.33099069935129,0,0.241710667239815,2.5507493917066,0.0282888674174842,4.32118902958777,37.190812933257,0,0.0421394733420402,0.0805744649695419,27.964991165369,0.388183031584604,0.0851221422924543,2.43458838040342,4.49944692553596,0.0302046389833786,0.0985086596433766,0,0.0783993755920534,2.14760484045967,0,0.892700233051912,0,1.01286108372005,0.598223766809137,0.158819425473441,0.978837387422675,0.0591702106117379,0.306366866906993,0.764072911632507,0.134029368530813,0.777696877601746,1.31070649414323,0.0574276739433015,0,0.748083795532782,0.0617059793856169,0.114967488868338,0,1.27342868765945,0,0.0818381324414037,0.130028768225242,0.0240365629774353,0,0.0397646621677515,0,0.0275696668012407,0,0.0662222758900903,0.0294122929010856,0.0263541151203882,0.0539827526900363,0.0500357199268499,0,0,0,0,0.0638778486223707
2.18663756104823,0.417718983667305,1.43727173693088,5.94682874272347,0.311715500842391,2.80827124008588,0.601285685138855,10.189127963772,0.778278082067322,0.27992594922007,14.011228286529,0.630788679180227,0.0698174588070867,1.70827422497621,3.0568706014132,2.91356416618748,7.05167534118785,0.931908395230187,5.42888789305162,3.47566133766336,2.03719336220462,0,0.0970617609864181,0.568767485117187,1.04497699470994,0.379395774981379,5.1044892450967,1.73060429924697,0.046911720847958,0.175615493204294,0,0.671551936816948,0.0187617983253261,0.0343553626666757,0.908058221437497,0.278842109984148,0.602151156288398,0.108915490413067,3.98800833053238,0.47054762730356,0.252830827063183,0.663772167439037,1.67780737987491,0.703764905698419,0.785715791724274,4.03031916511317,0.0178695984810978,0.0624377738870087,0.592059577735096,0,0.0221597759651359,0.191335004443464,0.353202630914411,2.93196252923134,0.0412860727152821,1.01216590078937,1.15073559143075,0.0385421628703804,0.186706333686643,0,0,0.0465653310875501,0,0,0,0,0.219736429754277,0.0845816301732984,0.638912909503999,0.290062214862804,0.595762908565959,0.942995021621155,0,0.0428916619377903,2.08023887911416,0.294034352061312,0.417491057775944,0,0,2.04845349240753,0,0,0.83676856750461,0.0637855404834243,0,0,0.286280549894681,0,0.0501837912373898,0.062692377356395,1.92080163552827,0,0,0.0184024112280479,0.218086251628206,0.0566850787193875,1.11947201657534,0,0,0,0.0161368130281301,0,0,0.0498626046040072,0.817810881816016,0.0328988889762875,0,0.32205442473024,0,0.0369959812492707,0.452050296705911,0.164656752122505,0.0233105222448627,0,0.134144477906201,0,0,0.031047870335376,0,0.104988829324067,0.911044362910165,0,0,0,1.06756504420422,0,0.0362984848259531,0.0257091478008032,0.0724170111989117,0,0,0,0,0.018737024885412,0,0,0,0.183166586234072,0.0410009682370408,0.0181530201032099,0.0771335528905558,0,0.0167463920913438,0.0383521794783558,0,0.0414710004284535,0.198237253678316,0,0,0.0792165107737701,0.0238614033459194,0.023154074939058,0,0.162819497384517,0,0.0191282264733658,0,0,0,0.0452967626134667,0,0.0373435443323927,0,0.0733961753375648,0,0,0.0296040991642374,0.058103154184478,0,0.0260376904225746,0,0,0.0642148250546695
1.85275314692531,0.49880111707665,1.23724326645447,3.78147933950596,0.162731383114194,1.28919075203535,0.341817871900382,4.86281209988888,0.423954348570077,0.165294820805571,8.44899105025112,0.411582793769872,0.0497289681624496,0.931031131354082,1.92397420490177,1.79909521020136,4.34911329807051,0.774930797651419,2.96342941125069,1.7174790227791,1.04628020753669,0.031386442212527,0.0830442825711065,0.295354549369671,0.57159875959073,0.244259174581744,2.722747122055,1.07596511383122,0.0186899100381469,0.0859309551987386,0.0623581629565916,0.331870093298604,0,0.0168209764537967,0.587068960276042,0.154698325367815,0.385659816238145,0.0761304576143469,2.3271377480833,0.561575228296736,0.128263767364698,0.4444527273025,1.48353457059264,0.527856718181344,0.107853295230441,4.12433077312688,0,0.020750263438064,0.326387919112928,0,0,0.154026000364957,0.159153631789216,2.23700274790172,0.050560475928889,0.694455036619846,0.735383160579431,0.0293555072802781,0.0947849179562462,0,0.0218155937209304,0.0296230219207299,0,0,0,0,0.178168449844971,0.0264126978090977,0.628942953425441,0.244970735585623,0.57909774493736,0.933128701226466,0,0.0216112609441067,2.33693927977841,0.351142522244696,0.429315974922356,0.032982612174684,0,2.3232669918887,0.0162960526585131,0.0277474452859175,1.08310222176057,0.0288656004191558,0,0,0.540526755732042,0,0.0858113485777772,0.052140571874026,1.64565393945178,0,0,0.0210699586205643,0.130179624786451,0.0715171159971129,1.50099625058608,0,0,0,0.0212592513055261,0,0,0.270981612321096,1.85998798831708,0.059519493163123,0,0.540414387519801,0,0.11519193273094,0.45024036551356,0.236227500326506,0.0946410615407508,0,0.188006223369993,0,0,0.0214261769388281,0,0.195076968259298,1.20626412809546,0,0,0,1.26090991974021,0,0.0174625666331471,0.125378455943827,0.156909662876851,0,0,0,0,0.0823020642124078,0,0.0437513432789092,0,0.27896541981044,0.0763655226383622,0.0381217471460193,0.228902468689945,0,0,0.173773816026705,0.057286139457,0.126028842368774,0.612532763348945,0,0,0.175370458548277,0,0,0,0.452366820587633,0,0,0.0527769727870337,0,0,0.163285033347645,0.0432684752444783,0.0717415159108856,0,0.24244675809326,0.0285098594321256,0.0263322533183412,0.0895123923916845,0.165230028312233,0,0.369709906210157,0.0528447018097371,0.15373787544003,0.853410721822363
