"Location","DateDeploy","DateCollect","SSPCB13C.3","SSPCB13C.15","SSPCB13C.28","SSPCB13C.52","SSPCB13C.118","SSPCB13C.153","SSPCB13C.180","SSPCB13C.194","SSPCB13C.208","SSPCB13C.209","SSPCB14","SSPCBd65","SSPCB166","PCB1","PCB2","PCB3","PCB4","PCB5","PCB6","PCB7","PCB8","PCB9","PCB10","PCB11","PCB12.13","PCB14","PCB15","PCB16","PCB17","PCB18.30","PCB19","PCB20.28","PCB21.33","PCB22","PCB23","PCB24","PCB25","PCB26.29","PCB27","PCB31","PCB32","PCB34","PCB35","PCB36","PCB37","PCB38","PCB39","PCB40.71","PCB41","PCB42","PCB43","PCB44.47.65","PCB45","PCB46","PCB48","PCB49.69","PCB50.53","PCB51","PCB52","PCB54","PCB55","PCB56","PCB57","PCB58","PCB59.62.75","PCB60","PCB61.70.74.76","PCB63","PCB64","PCB66","PCB67","PCB68","PCB72","PCB73","PCB77","PCB78","PCB79","PCB80","PCB81","PCB82","PCB83","PCB84","PCB85.116","PCB86.97.109.119","PCB87.125","PCB88","PCB89","PCB90.101.113","PCB91","PCB92","PCB93.100","PCB94","PCB95","PCB96","PCB98","PCB99","PCB102","PCB103","PCB104","PCB105","PCB106","PCB107","PCB108.124","PCB110","PCB111","PCB112","PCB114","PCB115","PCB117","PCB118","PCB120","PCB121","PCB122","PCB123","PCB126","PCB127","PCB128.166","PCB129.138.163","PCB130","PCB131","PCB132","PCB133","PCB134","PCB135.151","PCB136","PCB137","PCB139.140","PCB141","PCB142","PCB143","PCB144","PCB145","PCB146","PCB147.149","PCB148","PCB150","PCB152","PCB153.168","PCB154","PCB155","PCB156.157","PCB158","PCB159","PCB160","PCB161","PCB162","PCB164","PCB165","PCB167","PCB169","PCB170","PCB171.173","PCB172","PCB174","PCB175","PCB176","PCB177","PCB178","PCB179","PCB180.193","PCB181","PCB182","PCB183","PCB184","PCB185","PCB186","PCB187","PCB188","PCB189","PCB190","PCB191","PCB192","PCB194","PCB195","PCB196","PCB197","PCB198.199","PCB200","PCB201","PCB202","PCB203","PCB205","PCB206","PCB207","PCB208","PCB209"
"OUT",2012-03-17,2012-05-21,0.682876710682417,0.975517813846303,0.816773735241543,0.721151514982004,0.854778566865515,0.706915486781247,0.730685870292464,0.772675717260649,0.712295382779432,0.742359670110513,0,0,0,0.156312769767702,0.0855295004247035,1.17279665030273,1.09755202044417,0.0316756588890935,0.271544457932323,0.0609134925610913,1.15513296021257,0.0814474911740535,0.0365703780779012,1.44968777884973,0.172783194755781,0.0086400777221116,0.310083122683258,0.72647106947049,0.694678153393112,1.66542452980292,0.252886816757743,1.40599122049456,0.769915437840769,0.507681500683512,NA,0.025980186961939,0.127182385603831,0.245542267498749,0.109186780044181,1.26172369911142,0.458909619009054,NA,0.0434982229614321,NA,0.208263745705234,NA,NA,0.446908635029674,0.113335553186291,0.280834463265617,0.0421779769251851,1.22150920167442,0.255451002980102,0.10770536612861,0.241107137524496,0.779779449405207,0.294129815828822,0.0873442035474356,2.15310486599527,0.00488496844914329,0.0191091265004868,0.216884784081992,NA,NA,0.0891715465311835,0.131342664620021,1.32450427176979,0.0283878394799814,0.479397951495552,0.489969124654971,0.0170887260430066,NA,NA,NA,0.0395928871359599,0,NA,0,NA,0.172068500605966,0.0635574762747079,0.504691832183978,0.189069484978216,0.371086552854345,0.66794055399631,NA,0.0234300054274796,1.75651904627138,0.254781527736282,0.308996634502065,0.0112204397177519,0,1.69392978751567,0.0081770893777601,0,0.670289565209945,0.0447798548584917,0.00797420357994523,NA,0.306463236529283,0.000430843990398599,0.0646906640654246,0.0454602473836044,1.68220545423568,NA,NA,NA,NA,0.0246365316981799,0.95445465335411,NA,0,NA,NA,NA,NA,0.14498346390727,1.16109046462781,0.0587282295496457,0,0.494441177563728,0,0.0903815794784576,0.498779589278996,0.247047753690187,0.0791590672712423,0.0213201545303906,0.20259813699962,NA,0,0.067734345584999,NA,0.152643461880385,1.12762315927575,0,NA,0,0.907387899431532,NA,NA,0.0926780306077371,0.104567271813771,0,0,0,NA,0.0610797319175447,NA,0.0255839578703775,0,0.105790987079773,0.0487663881859595,0.0304476802767248,0.137911836074957,0.00971464775062465,0.022420157990135,0.0954429959614356,0,0.119172911324014,0.305246395432839,NA,NA,0.120519937795562,NA,0.0292549640941748,0,0.316079902623539,NA,NA,0.0277308203041881,0.014285345602217,NA,0.0805578285976872,0.0370258132162222,0.0521779426811733,0.0580522049573048,0.13771374755907,0.0515103091229722,0.0366631404415511,0.074569815579472,0.101244900089765,NA,0.0872267479255154,0.0217307268901575,0.0424676356147077,0.0830134586256068
"IN",2012-03-17,2012-05-21,0.615923290597455,1.09949645560647,0.829833758129313,0.734922753396249,0.816928828415167,0.771970974792364,0.788938183075436,0.796094105018647,0.726148017741002,0.745626446815038,0,0,0,1.07989961390062,0.572131963172589,2.03864702681374,22.8540004133383,0.989117377344371,9.09068198517082,1.50715206142902,43.9607697992603,2.77257401412379,0.712954159552667,24.5732222210433,1.83997023300652,0.0423567513318496,8.95240568568066,28.5243569688084,28.5043342228644,66.4159270732517,8.24822900518119,38.131171024643,24.9729989465218,13.2864007104737,0.0808810721299336,0.905508382346032,3.19889630708358,7.7150959400638,3.7671811920433,38.4046098578449,15.1473896323223,0.168734092495449,NA,NA,NA,0.00143109896269923,NA,5.80881103691004,1.58919369966439,3.94644748533929,0.955482163155162,19.846704568877,5.28650971712731,1.69033230072161,4.5089870443038,13.1000039871567,4.94480028625852,1.20874186475802,38.5756900456389,0.108326796925258,0.340458236449046,2.93954599720246,NA,0.0809686003457816,1.19877645712118,1.70785483397329,20.6515614797678,0.341019802201135,6.96091341104067,6.90204498787167,0.210610412714755,0.0547965925960444,0.0300576043209255,NA,0.177121430434933,NA,NA,NA,0.121268085047854,1.6134716003177,0.764909857978004,6.14981765554553,1.78662700895296,4.44269574961722,6.98787160314854,NA,0.184293837662331,19.0395926137269,2.71284566865151,3.08344485742648,NA,0.0873840002793438,20.1860565375607,0.17224911189631,0.715018721863466,6.60831279882008,0.120187399143178,0.170945661866377,0.00941212276824113,2.62050260849457,NA,0.54924649544635,0.407058221016082,17.1970869961202,NA,NA,0.22493228747938,NA,0.371373665624733,9.05358979204353,NA,NA,0.147816764216751,0.182247540786472,NA,NA,0.842827235861095,7.87318891841652,0.468465609682908,0.288264248762252,3.75373042305598,0.118096361658515,0.958521470390114,3.85795480398941,2.22239851913955,0.579131747955956,0.23770194051407,1.35804485758632,NA,NA,0.592935648036611,0.000503196686558773,0.910221241223044,9.3372360121066,0.00132215954910568,0.0178335100353938,0.00874018979673538,6.41014768737266,0.0843234092100166,0.212824434764845,0.409286692544568,0.72591104753552,0.00075742898156553,NA,NA,0.000807713536271312,0.349122736099791,NA,0.127931316789447,NA,0.303120405129095,0.16326724721934,0.0610143152986563,0.41406050384667,0.049033813173945,0.159868377672787,0.274830886949008,0.136347287631621,0.619834728299775,0.509833867694136,0.0281275774155829,NA,0.386042588000953,0.0808435878112769,0.0918898113321002,NA,0.95494149831245,NA,NA,0.0473136415341916,NA,NA,0.0535250271600311,NA,0.0528087742094999,0.0685188260033705,0.136040567213708,0.0720428301572545,0.0691229853117861,0.155761898527831,0.081442045943731,NA,0.0663733325627658,0.0114255491745711,0.0282306328527712,0.104928661708126
"OUT",2012-01-16,2012-05-16,0.741333594101715,0.982423743675367,0.88441377738555,0.793420956276672,0.86204525000091,0.831348134048625,0.808276129095493,0.756268642738445,0.732060649440382,0.712028981253081,0,0,0,0.136586535106434,0.0897214945295965,0.902150100776946,1.18603115009055,0.046287757743972,0.367827861076747,0.0808550074994416,1.61154128103046,0.114098921186514,0.0540792671343726,2.03097159428806,0.213570539312677,0.0136958279599284,0.436389779709647,1.13939837907543,1.07312809797942,2.5975192336484,0.369893950887186,2.18669677855328,1.26678094103859,0.814359579101789,NA,0.0510733100037169,0.219788598295427,0.416554691452881,0.18170068715083,1.96384396853857,0.71968257009299,0.00771583325618183,NA,NA,NA,NA,NA,0.694954936246691,0.148852775988764,0.469836019186274,0.048728639388631,1.83989398351477,0.434880654917315,0.17545034244578,0.428495559786289,1.18887586297029,0.424443713229685,0.128695022399791,2.74100122091433,0.00774611835770734,NA,0.285566210899415,0,0,0.173687527619608,0.179724666184286,1.45209225022723,0.0372615395813042,0.765238630680824,0.671689353409092,0.0328820492935707,NA,NA,0.0545770414363776,NA,NA,NA,NA,NA,0.149055804543803,0.0653498141551407,0.411704727803854,0.139985653630583,0.227429728593372,0.596645570081475,NA,0.0222921696219886,1.29609293331054,0.215934263811826,0.237952361917169,0.0490207127881704,0.00657585423908214,1.4144554354449,0.0216467468924823,NA,0.474843690145163,0.0500691245464551,0.00912319553481938,NA,0.168193927067599,0.00771647796481617,0.0251080869782641,0.0261111921925892,1.1388272128789,0,NA,NA,0.0593572692661702,NA,0.568649431796244,0.00041421527122037,NA,NA,0.0126666726689037,NA,NA,0.108246944262833,0.955412710149176,0.0390345090977038,0.013483834211608,0.400899969790918,NA,0.0597122492660108,0.505286761514291,0.23769693333888,0.0306676160286397,0.0157865299831135,0.203570783696001,NA,NA,0.0696408333312061,NA,0.11348803272944,1.13937847997392,0,NA,NA,0.914288333115466,0.0169343451086937,0.00644032419125504,0.0449539464806143,0.0748350659440364,NA,0.0297588552714527,NA,NA,0.051437484517716,NA,0.00996862431946932,0,0.124270428970988,0.0512525334513255,0.0301691866145209,0.18446960027164,0.0108757223293193,0.0320453702939245,0.125961042110244,0.0499500231862715,0.204574848249122,0.426582937152671,NA,0,0.167033360835203,0,0.0467626667216153,0,0.539731828541712,NA,NA,0.0313226821348147,NA,NA,0.114505732854939,0.0330498426230106,0.0870742244509772,0.10926037932048,0.292253297099904,0.106296375635042,0.0650853279071315,0.14896883812013,0.194797018525909,NA,0.17432340508341,0.0301667337210514,0.0689799329472625,0.0914054096183861
"IN",2012-01-16,2012-05-16,0.778421232059386,1.118764650487,0.906837609760774,0.772276356574437,0.876823976188218,0.790902321004931,0.781780504505481,0.712165993813662,0.669517307596645,0.66129394079194,0,0,0,1.3295025681108,0.59565731464876,2.64291744526417,3.56699170753332,0.293044623750654,2.12770364290665,0.495440683023651,9.38783152543899,0.565801320543152,0.136359457262494,20.6950468578298,0.843475936115417,0.0499175373317054,2.74012654742622,5.52726335750616,4.85257250226558,11.7874742019516,1.1650270818605,10.4719197761214,6.80783707432585,3.62602161468025,NA,0.168460501902621,0.726763852584529,1.64739812752466,0.628073224066631,10.2555858722733,2.98160048875864,0.0446725964237989,NA,NA,NA,NA,NA,2.05385027090762,0.594436896923852,1.38476037920324,0.291148283041779,6.80103313350906,1.37291131113891,0.451533317666617,1.47668669094222,3.93768487781533,1.20950323419537,0.575916705868126,10.1513759078008,0.020271768923421,0.146056258022675,1.01016500405874,NA,NA,0.453359454286418,0.683342201459353,5.77218096905238,0.112816729738108,2.33168563540342,2.31136241681153,0.0851531120628739,0.12831409560207,NA,0.0311593673028381,NA,NA,NA,NA,NA,0.396664346366811,NA,1.34474669590164,0.382459826901851,0.850882758624874,1.50341566971792,NA,0.0796947893812039,4.58538768201047,0.626843408433455,0.701097427350774,0.0741090692036828,0.0202150387741593,5.17025107450063,0.0464051938846161,NA,1.52394020636305,0.148640817216856,0.0311846514942207,0.00651667950796243,0.459845914456303,NA,0.0908051173092029,0.068008369966206,3.33530917088211,NA,NA,NA,NA,0.0814255233610997,1.59189079263383,0.00149283778449206,NA,NA,NA,NA,NA,0.121525983921854,1.886647260413,0.0921368302582778,0.0314376504796544,0.888631885708651,NA,0.256178499548041,1.50052716822044,0.759234698789197,0.0272731357808048,0.0413258578549729,0.480701494367624,NA,NA,0.214723604167983,NA,0.234512996054405,3.02993894327368,NA,NA,NA,1.93438689742775,0.0156927074713412,0.0304477973572777,0.0574503806735257,0.160185960875634,0,NA,NA,0,0.134308632754052,NA,NA,NA,0.22709767885633,0.0956094632212559,0.0568336704179006,0.306072197377603,0.0146904239359136,0.0922124458030054,0.202990052385282,0.0693368012602309,0.31796052923944,0.551769109009826,0,NA,0.257007599928134,0,0.051191167572926,NA,0.541345125091031,NA,NA,0.0404916977927803,NA,NA,0.0364994204215283,0.0367606277096152,0.0426729153489564,NA,0.111620546063354,0.0680217807266023,0.0394069507637287,0.0597498683934929,0.0659082946889191,NA,NA,0.00954071183618343,0.0112240737939958,0.0675910918258935
"IN",2012-01-19,2012-05-15,0.716127857055918,1.06395608664691,0.856581274940851,0.730655117402772,0.938882044581372,0.784608432392991,0.7599024236244,0.701372820009584,0.678689805243984,0.663295128047559,0,0,0,0.982730967074317,0.433534765266842,2.04025094137332,4.53736427455673,0.212508467116059,1.85282533020393,0.50967301534862,7.80909995709475,0.566832924904592,0.170903127796474,30.7471793589636,0.996453237689626,0.0340493933952649,1.6851468572036,3.24813301517106,3.25826254775516,7.92044362988664,0.956923472691573,5.63330316400853,3.67029053074126,2.05651589555807,NA,0.111024422075149,0.439629417600495,0.969293379424359,0.428546597008477,5.62393672525306,1.84577521966525,NA,NA,NA,NA,NA,NA,1.64519653377414,0.348845141746954,1.08115443096589,0.282211717404071,8.0023101948333,0.723763162832236,0.297081425968664,0.93752215200103,3.56956386657236,0.854403836236446,0.710216328215957,12.448657387907,0.0124885007418675,NA,1.24967762167515,NA,NA,0.326395214348786,0.725626373942295,9.20421912532128,0.108421471456976,2.22162353249459,2.99677275134639,0.0636470897858948,0.249411421803747,NA,NA,0.155667338738213,NA,NA,NA,NA,1.38471856279923,0.451131225369522,3.50529037722643,1.26013707213796,2.65326016104113,4.67868928207307,NA,0.111786031017582,11.7059056321873,1.45524692866793,1.88878144008443,0.0580899114315491,0.0462081123219138,11.3042522966415,0.0962293394178263,NA,4.30374125373541,0.332624418366823,0.0525523808722016,0.00347066711547365,1.96973356944323,NA,0.360096900063373,0.275320590679825,11.6494815365279,NA,NA,0.241872980987904,NA,0.193356187616442,6.69798777526113,NA,0,0.206305661274906,0.145149682290828,NA,NA,0.647843563865496,5.79518627942303,0.35895027260451,0.152728103146621,2.76086159060531,0.0768850242969301,0.685054410091465,2.63622570846005,1.51092245198999,0.42797723131619,0.151639242922455,1.00701012033541,NA,0.0457428379459396,0.406226484414056,0,0.657149210033751,6.55261885670654,NA,NA,NA,4.5538591549968,0.0548748473279284,0.0318731496815157,0.25794664970883,0.566173715023453,NA,0.053583894637382,0,NA,0.269269675993501,0.000472387934717971,0.0942170329216322,NA,0.27653881388916,0.129765411911504,0.062838194344417,0.308803093972573,0.0221378265268685,0.0969323506332969,0.222127798609548,0.07235662019668,0.405021132429869,0.473614158371664,NA,0,0.294893180114347,0,0.0634320286517116,NA,0.661127338693777,0,0.0360637822641337,0.0314969076372072,NA,NA,0.0193554025108263,NA,0.0235214604629984,NA,0.0737121151018882,NA,0.0326181377404688,0.0637844563057987,0.0465162510074343,0,0.0178839142101765,0,0.0104986616476713,0.0623906464770127
"OUT",2012-01-19,2012-05-15,0.4234520555371,0.655299868960577,0.571581563367834,0.453325861348251,0.586108740401325,0.497504992840538,0.506175899469512,0.493573794397638,0.451589262059286,0.470343603851599,0,0,0,0.078596885469096,0.0605004413387905,0.710793615714258,0.65030258196579,0.0289888220209763,0.260804964061523,0.0615069096688515,1.14693025748927,0.0765330301657943,0.0266591449152355,2.03439267291037,0.170561268429906,0.0165152543598616,0.437282601172868,0.782439819709736,0.740105971864319,1.75064255040072,0.214092252989269,1.87877128337338,1.03876825706958,0.685910380083398,NA,0.0342744658427464,0.162868579823635,0.329024459353357,0.122473743134162,1.6752697071846,0.528637511044853,NA,0.0684990680964889,NA,0.300291106783563,NA,NA,0.547944799078071,0.122550666617848,0.382206426569937,0.0560869678679701,1.49864532116857,0.352222360173101,0.116110272678253,0.306549332614837,0.99521986365713,0.33371112685654,0.0655694447010984,2.28481140026204,0.0051772203557512,0.02364532418233,0.300797368574805,0.00624131747596823,0.00374630267654595,0.127916531851958,0.176613657281297,1.53912246540707,0.0399694884900754,0.641531405620864,0.630281421266488,0.0304938176840301,0.0153128873599001,0.00579017218537319,0.010553899103397,0.0451889033010543,NA,NA,NA,NA,0.135818605928284,0.0841759361368039,0.401867863247748,0.155584166633824,0.330585175210487,0.538188577543222,0,0.0193635047737493,1.45338411424447,0.207532651483195,0.239380829109937,0.0182227272144381,0.0096976907911782,1.36715380852308,0.011390823956286,0.0122983243826918,0.510442296536295,0.0422626660121679,0.00955872209426349,NA,0.268427996806325,0,0.0577820970169581,0.0389164210255897,1.29328512946288,NA,NA,NA,NA,0.0388959286221489,0.791891225041611,NA,NA,NA,0.0236286139410357,NA,NA,0.106019681224904,1.05027829097562,0.0725923871637114,0.020840008058397,0.399556696983651,0,0.0856271378959495,0.566739139275793,0.225387946838283,0.0568893151702543,0.0230229489427805,0.217977882342994,NA,NA,0.0709565486904069,NA,0.118339771376536,1.23839482795119,0,NA,NA,0.972615281073675,0,NA,0.0694695413300669,0.0939929110598505,NA,NA,NA,NA,0.059594710948166,NA,0.026790309076975,NA,0.128194692672008,0.0589511930497238,0.0381885976403342,0.175581851593031,NA,0.0371602978828099,0.131398392365983,0.0496163618316137,0.18621743693951,0.402532245446639,NA,NA,0.163678273551148,0,0.0369825227747092,NA,0.440307124117213,NA,NA,0.0747713420175944,0.0257669996197426,NA,0.0862002255448763,0.0379414646177262,0.0685358045692233,0.0591800851286468,0.177013614985792,0.0537892604461413,0.0385888050321409,0.106530975808211,0.12965233850596,NA,0.0858072664200242,0.0216645464987651,0.0359115060923411,0.110371422530488
"IN",2012-01-31,2012-05-26,0.710938103508947,0.949771761937975,0.764400754753351,0.658043727081814,0.822179472942464,0.70226588563886,0.694813744264754,0.689080058849657,0.626611519695664,0.652428377155608,0,0,0,0.623344281034825,0.225395662838892,1.42443893352835,1.96160484452564,0.0835612385914608,0.734187117838757,0.169734916530857,3.23918812805098,0.204430056157901,0.0672316278140262,5.77273441434567,0.295551341502087,NA,0.729050488383688,1.25964567920893,1.27032692480522,3.14713521601529,0.377990895013665,2.38547453095458,1.49581535594884,0.790789187598756,NA,0.0553974162829193,0.20827247008535,0.39193321584482,0.178703910143247,3.46793433015689,0.709747561341835,NA,NA,NA,NA,NA,NA,4.25415476976201,0.211120636144568,2.47734221783946,0.505550402540186,35.5018274803894,0.677355962253406,0.294674181197077,1.44959409023493,21.5935491526752,2.1203482015087,0.165458826080658,110.07881027255,0.00601136720060287,NA,3.67010402695332,0.288375040745253,NA,0.430315477931042,1.61698315365054,54.9724250406056,0.419870339948162,10.2920452987867,12.4191056233492,NA,NA,NA,NA,0.194703601937977,NA,0.157474505517295,NA,NA,6.0944417560514,3.32847667629211,23.0836982765294,8.38115400020654,18.456158340308,27.9321932500116,NA,0.561018237907294,81.2493707840902,11.8179150532169,13.6443744385244,0.707858774431901,0.342023777185892,80.1366541193373,0.48131707361697,NA,35.2830732179892,2.42758687477164,0.380069987395574,NA,10.9288366909589,NA,1.68332420693989,1.29302081308783,67.3038143272464,NA,NA,0.951385040929579,NA,1.39356604444087,38.9652023899659,NA,NA,0.746890432585012,0.626563805359367,NA,NA,3.66664551745881,30.6035660915452,1.63074632733991,0.673665537750604,12.712643254088,0.313185049563045,3.26352604812615,9.04995901919731,6.11240598991463,2.19787006678603,1.0530263819886,3.99047483980019,NA,NA,1.44954035540157,0.0326231839024436,2.87882285467583,27.9467461533381,0.0139370589751509,0.0630279297030009,0.0515742299701051,21.4100193701038,0.396701272421975,0.00749457826432261,1.89463057580937,2.73393405842791,NA,NA,NA,0.0605195016668329,1.31450100611171,NA,0.63938901945606,NA,0.747407911696417,0.32874917704376,0.124814349246318,0.538004554126278,0.0421674809386169,0.143947023606064,0.417766719968984,0.101472803328625,0.40879907256111,1.05887725200351,0.0474262158247659,0,0.514225601364967,NA,0.0667942820224074,NA,0.701350922347464,NA,NA,0.104898849563854,0.0406410820594789,NA,0.0475857270056815,NA,0.0302545859906118,NA,0.0706077326911147,0.0588564829821955,0.0153793086639881,0.0255267039074422,0.0518529801747937,NA,NA,0.0114204196938318,0.016815932149248,0.0896127837397739
"OUT",2012-01-31,2012-05-26,0.76807227528717,1.0610713474934,0.930940336054624,0.782281778261184,0.915715447073396,0.799733021239941,0.77841596199402,0.741266932429976,0.689555273239629,0.69445623667979,0,0,0,0.0829046324269452,0.0656985457043278,0.41062753918833,0.864614700729246,0.044721423392747,0.328002403986809,0.0675735033281159,1.60796231420072,0.0949751488817415,0.0380871933565753,3.85985899653714,0.292595687920802,0.00724470757543168,0.612290216061757,1.24935013194931,1.10848177496326,2.76678145024409,0.382761335298018,2.56555975049577,1.42761627110427,0.951530240947934,NA,0.0546452139290949,0.241484966937138,0.432384687611661,0.181462686619142,2.36759306273746,0.791379263693809,0.0124224659447951,0.0900724133671796,NA,NA,NA,NA,1.14911872458064,0.218031970241739,0.694734031499849,0.203329986980403,4.63928498772819,0.509878562721242,0.194261468380146,0.576618895247064,2.62318051341998,0.585956966387344,0.138819008726016,11.0091859743689,0.00932434959536195,NA,0.815140460837117,NA,NA,0.248463838449772,0.436611008594619,7.64643347097534,0.0833899202143124,1.73446341681041,1.98217698442906,0.0528083190371945,NA,NA,NA,0.200251095089173,NA,NA,NA,NA,1.19619686080498,0.653184201273713,3.46334406519247,1.31906959072696,2.60702045301283,5.60046533310431,NA,0.0900698328484599,13.6986400904252,1.46440637173291,2.1037254060448,0.0969557450738671,0.0389564258309733,12.2617456990794,0.0570706670080687,NA,4.67424420570288,0.308029544363889,0.0359449472293428,NA,2.06030746656384,NA,0.374372810848441,0.286228862672656,13.448131400995,NA,NA,0.201348360778798,NA,0.185367095234125,7.74364387709357,NA,NA,0.15404293059115,0.155064847054906,NA,NA,0.91560377877462,8.13755448590738,0.428433770527801,0.173992311279425,3.40272108132307,0.0971018533393562,0.863101945739545,2.86559980627053,1.64453703241833,0.490978123062291,0.224886261593128,1.26174096372816,NA,NA,0.440496862459764,0,0.875834872277145,7.94658200691504,NA,NA,NA,6.20966541797149,0.0890136326895111,NA,0.42217764800108,0.790165233773965,NA,0.0743382161190476,NA,NA,0.383591684566893,NA,0.166915207463529,NA,0.333749304712824,0.186863902755881,0.0832594812204123,0.449677790346552,0.023939032035055,0.110908690542591,0.320171700460725,0.169768614194653,0.45986819492411,0.925789461403052,NA,NA,0.428948600269722,NA,0.0580510191847346,NA,1.07589499398588,NA,NA,0.0670751169148219,0.0324978364415637,NA,0.129545711985807,0.0555201371902726,0.124698223087158,0.0729730325920531,0.382117417658925,0.118996651752862,0.0966891482501157,0.219810855202977,0.26024737645439,NA,0.147942896225223,0.0349715824639544,0.0741409099946009,0.107299541571753
"IN",2012-01-16,2012-05-15,0.497875596385959,0.747726370178695,0.653870525299373,0.545743799779677,0.656858912563185,0.613066041599162,0.587293816274493,0.574158608610194,0.543755069187781,0.563142064475413,0,0,0,0.439476078503362,0.415238452883876,2.79106176854927,1.8278899767671,0.128859634059108,1.05325847056218,0.256240415783949,4.64175843633579,0.307517477865928,0.0728795458474824,17.0431335833403,0.720187412455084,0.0491667347717178,1.70954588990868,2.42709606075199,2.40448586491719,5.79715907348422,0.572865994961284,5.27079713476273,3.19742022207354,1.67709091022704,NA,0.0766484688458981,0.358987742409472,0.8646640906659,0.327777252039585,5.04298857814535,1.4557725479571,0.0446225640541057,NA,NA,NA,NA,NA,0.939293669739864,0.26205039672883,0.636361131545383,0.172778315196437,3.38841349976599,0.600728395594819,0.202011973125257,0.654423401329795,2.03264907721266,0.624016461043731,0.26318175779537,6.08402473609902,0.00925338029691733,NA,0.49260612195016,NA,NA,0.234456792687983,0.366281667689741,3.32552390285423,0.064963599789898,1.18555145334766,1.22877066971721,0.0464897254384115,0.0509833910890359,NA,NA,NA,NA,NA,NA,NA,0.265895746775101,0.115290027670497,0.832103412947853,0.295260753261358,0.566534326618421,1.07008401995556,NA,0.050503601767083,3.44407780687922,0.399617657289746,0.517227946138767,0.0499552182084642,0.0106658233080631,3.40167758898138,0.0262030336179305,NA,1.14041056130525,0.0965860821080658,0.0178635568635123,NA,0.332856186723838,NA,0.0791248982383625,0.0474687762667581,2.29049170201351,NA,NA,NA,NA,0.0606486265875519,1.20077442414147,NA,0,NA,NA,NA,NA,0.107580584210699,1.50817391623382,0.0707375535680679,0,0.655288942443003,0,0.16624434062207,1.80312480658417,0.675997120836516,0.0607835176237018,NA,0.439589616640399,NA,NA,0.233333846384701,NA,0.260343351335218,3.12476970453759,0,0,NA,2.23468824294362,0.0210459825770179,0.0230125075180335,0.0377856334722082,0.132553930048658,NA,NA,0,NA,0.0853303824715357,NA,0,NA,NA,0.0956139059247443,0.0407625288473266,0.433586558380818,0.0343947560201186,0.204982409774594,0.24638786898217,0.151266278533007,0.881654282627126,0.661279116953495,NA,NA,0.505335130841916,0,0.126026155070307,NA,1.50708102092385,NA,NA,NA,NA,NA,0.0995752864720103,0.0421696171353118,0.116251279719017,NA,0.381485012591689,0.125186541559926,0.163516404055835,0.400433914342654,0.280533987329523,NA,0.115462495159804,0.036292799589921,0.0866174554144401,0.0926812934327878
"OUT",2012-01-16,2012-05-15,0.743635284653156,0.956790583739484,0.812784452829537,0.708380739054887,0.824146121040582,0.754929054447905,0.757683878735828,0.74433163796383,0.70336741415378,0.704603246621968,0,0,0,0.150133888047113,0.109219590986067,0.664106681681915,1.09859731907309,0.0391854220003526,0.320043398748294,0.0729151868460162,1.47080641918856,0.107736945326019,0.0515373749732528,6.87342946309946,0.314926313021703,0.0403295209853796,0.471504658724861,0.882986504852815,0.844596524616575,2.07961415559942,0.326094523908291,1.59029871101819,0.874733236449248,0.553339349489829,NA,0.0343413024215283,0.146347801464457,0.297640540846163,0.145714127556736,1.42350599524632,0.538178916617266,NA,0.0640475840292863,NA,NA,NA,NA,0.445249815249931,0.111183101968657,0.296477181744347,0.0839044424852831,1.19339026595345,0.27239716766921,0.110302552974241,0.264378594281516,0.752365548120688,0.306089938127714,0.100080760592189,1.88386363593871,0.00569826907860817,0.0241654217194153,0.19767491322341,NA,NA,0.11101332609771,0.100586568962999,0.970188323801397,0.0161560928279882,0.471023617999135,0.421966320876124,0.0212242251243434,NA,0,0.0250409529883484,0.0148382263396411,NA,0,NA,0,0.0853690265425161,0.030595774816736,0.261074618939744,0.0867003192548753,0.227324489557916,0.296499954088714,0,NA,0.917091293351451,0.142416279112464,0.161772731282873,0.0125189046013421,0.00425383701433962,0.97365921631086,0.00811373316581611,0.00332885686479625,0.342180708860764,0.0180934774808859,0.00606232393953823,NA,0.132209827230939,0.000331129400202763,0.016866580050394,0.0249131954837818,0.792155767648202,NA,0,NA,NA,0.015116544774614,0.404715114656081,NA,NA,NA,NA,NA,NA,0.0744001061407296,0.574544763186285,0.0295422684961382,NA,0.272664514081518,NA,0.0693323477031047,0.366554818166243,0.178067479734949,0.0277087090888137,0,0.128813425257318,0,0,0.045800845709927,NA,0.0631696850247468,0.694723548533146,NA,0,0,0.582311624672977,0,0,0.030137062877018,0.0501097684888925,NA,0,0,0,0.0320296473934467,0,0.0129268710582683,NA,0.0741393529586219,0.0341237531259249,0.021454799417006,0.117900685857533,0.00791734530521908,0.0299262662621115,0.0686668960162446,0.0311165151120485,0.151284764328374,0.240008735900854,0,0,0.107514928786337,0,0.0314422434674409,0,0.328374849212471,NA,NA,0.0219965619896179,NA,NA,0.061343661358848,0.0146086259015199,0.0406791054809072,NA,0.150052856716919,0.0658224040578554,0.0370442323951548,0.0878962398630086,0.0933175715371366,0,0.0893802001496229,0.0204440840176342,0.0460488521306825,0.121286389083602
