"date","TA","Pr","WS","WD","QV"
2012-01-09 08:00:00,272.05,102490,1.5,200,0.00262130412050557
2012-01-09 09:00:00,271.45,102450,1.5,210,0.00236750542631513
2012-01-09 10:00:00,270.95,102390,1.5,220,0.0022577635236148
2012-01-09 11:00:00,271.45,102350,1.5,220,0.00236981846903467
2012-01-09 12:00:00,270.95,102290,2.6,200,0.00225997065083396
2012-01-09 13:00:00,270.95,102300,2.1,240,0.00225974974394463
2012-01-09 14:00:00,272.05,102260,2.6,240,0.00272673650555114
2012-01-09 15:00:00,273.15,102230,4.6,240,0.00316549719379223
2012-01-09 16:00:00,274.25,102200,4.1,230,0.00351188813025664
2012-01-09 17:00:00,275.35,102080,6.2,240,0.0038960006465192
2012-01-09 18:00:00,277.55,101890,5.7,240,0.00477942432975223
2012-01-09 19:00:00,279.25,101700,6.7,240,0.00558573929772797
2012-01-09 20:00:00,280.35,101610,9.8,240,0.00543692571011567
2012-01-09 21:00:00,280.95,101550,7.7,240,0.00600157814101823
2012-01-09 22:00:00,280.35,101520,6.7,240,0.00590687179557683
2012-01-09 23:00:00,279.25,101560,8.8,240,0.0053504118602846
2012-01-10,279.25,101630,7.2,240,0.00534672724000932
2012-01-10 01:00:00,278.75,101670,6.7,240,0.00510901781748622
2012-01-10 02:00:00,278.75,101690,8.2,250,0.00510801314613443
2012-01-10 03:00:00,277.55,101670,7.2,250,0.00478976507163594
2012-01-10 04:00:00,277.55,101680,6.7,250,0.00478929406727206
2012-01-10 05:00:00,278.15,101690,4.6,270,0.005057588863209
2012-01-10 06:00:00,277.55,101620,4.6,270,0.00479212148377035
2012-01-10 07:00:00,275.95,101620,1.5,290,0.00395758764761001
2012-01-10 08:00:00,275.35,101660,0,0,0.00374212086278872
2012-01-10 09:00:00,273.75,101680,1.5,250,0.00310400895867346
2012-01-10 10:00:00,272.55,101710,0,0,0.0026487680475186
2012-01-10 11:00:00,272.55,101720,0,0,0.00276994092051212
2012-01-10 12:00:00,272.55,101770,0,0,0.00276858011158972
2012-01-10 13:00:00,272.05,101770,0,0,0.00252411829260487
2012-01-10 14:00:00,272.55,101860,0,0,0.00287093476486997
2012-01-10 15:00:00,274.25,101820,3.1,190,0.00352499381975212
2012-01-10 16:00:00,277.05,101750,2.1,190,0.00474378861809064
2012-01-10 17:00:00,279.85,101690,3.6,210,0.00639197031761555
2012-01-10 18:00:00,280.95,101570,5.7,210,0.00705896642262965
2012-01-10 19:00:00,282.55,101450,3.6,190,0.00813847947552031
2012-01-10 20:00:00,283.15,101340,2.6,210,0.00858611366339388
2012-01-10 21:00:00,283.75,101310,3.1,210,0.00904896607138798
2012-01-10 22:00:00,283.75,101310,2.6,210,0.00904896607138798
2012-01-10 23:00:00,283.15,101320,2.1,200,0.00858780800531656
2012-01-11,281.45,101300,2.1,180,0.00739833308625715
2012-01-11 01:00:00,280.35,101210,3.1,170,0.00696553619861343
2012-01-11 02:00:00,280.35,101170,2.6,180,0.0069682896562158
2012-01-11 03:00:00,279.25,101100,3.6,180,0.00631869672589429
2012-01-11 04:00:00,278.15,101030,3.1,170,0.00572464421355506
2012-01-11 05:00:00,277.05,100970,3.1,180,0.00499555079303106
2012-01-11 06:00:00,277.05,100950,2.6,180,0.00499654038717981
2012-01-11 07:00:00,276.45,100890,2.1,170,0.00452776957024539
2012-01-11 08:00:00,276.45,100830,0,0,0.0045304635879454
2012-01-11 09:00:00,275.95,100780,1.5,180,0.00432842316718858
2012-01-11 10:00:00,273.15,100700,0,0,0.00307396428394374
2012-01-11 11:00:00,273.75,100670,0,0,0.00340173017935437
2012-01-11 12:00:00,273.15,100630,1.5,120,0.00307610245776226
2012-01-11 13:00:00,274.25,100590,1.5,100,0.00356809379072018
2012-01-11 14:00:00,275.35,100600,1.5,110,0.004101703081894
2012-01-11 15:00:00,277.05,100570,2.1,90,0.0052019373457628
2012-01-11 16:00:00,280.35,100520,2.1,50,0.00732602552798103
2012-01-11 17:00:00,281.45,100420,2.6,40,0.00774070044432497
2012-01-11 18:00:00,283.15,100280,2.6,100,0.00940076873594155
2012-01-11 19:00:00,283.15,100140,3.6,60,0.0086889717319108
2012-01-11 20:00:00,283.15,100100,3.6,80,0.00831812552494339
2012-01-11 21:00:00,283.15,100090,2.6,50,0.00831895633699386
2012-01-11 22:00:00,282.55,100080,3.1,360,0.00760898911003703
2012-01-11 23:00:00,280.95,100080,2.6,30,0.00632043318986222
2012-01-12,280.35,100070,1.5,50,0.0059924447090367
2012-01-12 01:00:00,278.75,100050,1.5,20,0.00542754839205285
2012-01-12 02:00:00,278.15,100050,1.5,340,0.00578070992412042
2012-01-12 03:00:00,275.95,100020,1.5,310,0.00472706202311122
2012-01-12 04:00:00,275.35,99940,0,0,0.00431458446288567
2012-01-12 05:00:00,274.25,99920,2.6,310,0.00403939108414319
2012-01-12 06:00:00,274.85,99900,0,0,0.00412006693280805
2012-01-12 07:00:00,274.25,99880,0,0,0.00389611485447388
2012-01-12 08:00:00,273.75,99890,2.6,310,0.00355697456513442
2012-01-12 09:00:00,274.25,99890,3.6,310,0.00359309611484518
2012-01-12 10:00:00,274.25,99860,3.6,330,0.00389689511254149
2012-01-12 11:00:00,274.25,99860,2.6,300,0.00389689511254149
2012-01-12 12:00:00,274.25,99870,4.1,310,0.00389650494444687
2012-01-12 13:00:00,274.25,99840,4.1,310,0.00404262753780707
2012-01-12 14:00:00,274.25,99790,3.1,320,0.00389962847858219
2012-01-12 15:00:00,274.25,99850,4.6,270,0.00372945897845438
2012-01-12 16:00:00,273.15,99820,3.1,290,0.00351496934198915
2012-01-12 17:00:00,272.55,99740,3.6,280,0.00306512889908863
2012-01-12 18:00:00,272.05,99640,4.1,270,0.00292554165432615
2012-01-12 19:00:00,271.45,99580,5.7,270,0.00254741402297247
2012-01-12 20:00:00,270.15,99580,6.7,260,-0.00212416896053882
2012-01-12 21:00:00,268.75,99660,7.7,260,0.00158610747167178
2012-01-12 22:00:00,268.15,99740,5.7,250,0.00137322942661508
2012-01-12 23:00:00,267.55,99740,6.7,250,0.00129417711320221
2012-01-13,268.75,99770,5.7,260,0.00158435878201738
2012-01-13 01:00:00,269.25,99820,4.6,300,0.00172751494992912
2012-01-13 02:00:00,268.75,99890,5.7,280,0.00158245551290211
2012-01-13 03:00:00,267.55,99950,6.2,280,0.00123299398688492
2012-01-13 04:00:00,267.05,100040,7.2,290,0.00112763412060218
2012-01-13 05:00:00,265.95,100120,6.7,280,0.000963309326476016
2012-01-13 06:00:00,265.95,100200,6.7,280,0.000882906823020611
2012-01-13 07:00:00,265.35,100280,7.7,280,0.000792009841958361
2012-01-13 08:00:00,265.35,100390,6.2,280,0.000760328128357399
2012-01-13 09:00:00,265.35,100520,7.2,290,0.000723829893970894
2012-01-13 10:00:00,264.85,100570,6.2,280,0.000687794900456513
2012-01-13 11:00:00,264.25,100660,5.7,280,0.000646536599790131
2012-01-13 12:00:00,264.25,100750,6.2,280,0.000645959055969869
2012-01-13 13:00:00,264.25,100870,5.7,280,0.000619826281721745
2012-01-13 14:00:00,264.85,100950,7.2,290,0.000658268475589312
2012-01-13 15:00:00,264.85,101070,5.7,290,0.000657486927350054
2012-01-13 16:00:00,265.95,101190,5.7,290,0.000763805528021976
2012-01-13 17:00:00,267.05,101240,4.6,290,0.000930188376916837
2012-01-13 18:00:00,267.05,101260,7.2,290,0.000930004658046572
2012-01-13 19:00:00,267.55,101300,6.2,290,0.000976946551253446
2012-01-13 20:00:00,267.55,101370,5.1,270,0.000976271946574826
2012-01-13 21:00:00,267.55,101480,6.2,280,0.000975213733803472
2012-01-13 22:00:00,267.05,101600,5.1,270,0.000926892503548413
2012-01-13 23:00:00,267.05,101680,5.1,260,0.000890090463212853
2012-01-14,266.45,101740,4.6,280,0.000837894295236972
2012-01-14 01:00:00,266.45,101820,4.6,270,0.000837235973973075
2012-01-14 02:00:00,266.45,101850,5.7,280,0.000836989370119013
2012-01-14 03:00:00,265.95,101870,4.1,270,0.000758707081582816
2012-01-14 04:00:00,265.95,101890,6.2,270,0.000758558157467089
2012-01-14 05:00:00,265.95,101920,4.1,270,0.000758334880880574
2012-01-14 06:00:00,264.85,101930,5.7,240,0.000678618134835479
2012-01-14 07:00:00,264.85,101940,5.7,250,0.000651875729910567
2012-01-14 08:00:00,264.25,101960,4.6,250,0.000613200134257818
2012-01-14 09:00:00,264.25,101960,3.6,240,0.000584252699089406
2012-01-14 10:00:00,264.25,101970,2.1,220,0.000561013196932585
2012-01-14 11:00:00,263.75,101970,3.1,230,0.00050769356222057
2012-01-14 12:00:00,263.75,102020,2.1,280,0.000507444744525471
2012-01-14 13:00:00,263.75,102060,2.6,220,0.000554634582876008
2012-01-14 14:00:00,263.75,102120,2.6,220,0.000506947840083534
2012-01-14 15:00:00,263.75,102180,2.1,230,0.000506650164263835
2012-01-14 16:00:00,263.75,102230,1.5,230,0.000531739715807946
2012-01-14 17:00:00,264.25,102200,2.6,250,0.00055975065890109
2012-01-14 18:00:00,264.85,102160,3.1,240,0.000595171324377804
2012-01-14 19:00:00,265.35,102080,2.1,200,0.000652422425265341
2012-01-14 20:00:00,265.95,102090,1.5,290,0.000665476371120419
2012-01-14 21:00:00,266.45,102140,2.1,270,0.00072822077030513
2012-01-14 22:00:00,266.45,102210,2.6,290,0.000698844376159482
2012-01-14 23:00:00,265.35,102280,2.6,280,0.000595511847867449
2012-01-15,264.85,102390,3.1,300,0.000565538248390146
2012-01-15 01:00:00,264.25,102470,2.6,290,0.000531673992031143
2012-01-15 02:00:00,263.75,102530,2.6,280,0.000504920665638273
2012-01-15 03:00:00,263.75,102580,2.6,270,0.000504674557823319
2012-01-15 04:00:00,263.75,102610,2.1,280,0.00052977052428058
2012-01-15 05:00:00,263.75,102640,2.1,250,0.000529615682786117
2012-01-15 06:00:00,263.75,102650,1.5,230,0.000551446754326635
2012-01-15 07:00:00,263.75,102700,1.5,210,0.000551178282881542
2012-01-15 08:00:00,263.15,102770,1.5,220,0.000497375378870819
2012-01-15 09:00:00,262.55,102800,1.5,200,0.00044513296180046
2012-01-15 10:00:00,263.15,102850,0,0,0.000517525084527507
2012-01-15 11:00:00,263.75,102880,1.5,190,0.000550213946369126
2012-01-15 12:00:00,264.85,102870,2.1,170,0.000645982506824329
2012-01-15 13:00:00,264.85,102890,2.1,180,0.000645856941001232
2012-01-15 14:00:00,265.95,102990,3.1,180,0.000720953779678688
2012-01-15 15:00:00,266.45,102930,4.1,160,0.000828207367357938
2012-01-15 16:00:00,268.15,102930,4.1,180,0.00106977934508047
2012-01-15 17:00:00,268.75,102970,6.7,190,0.00118917630979854
2012-01-15 18:00:00,269.25,102890,2.6,170,0.00136190908785084
2012-01-15 19:00:00,270.95,102710,4.6,170,0.00175174773700162
2012-01-15 20:00:00,272.05,102650,4.6,180,0.00202398383283874
2012-01-15 21:00:00,272.55,102570,5.7,160,0.00212433866470957
2012-01-15 22:00:00,272.05,102450,6.2,160,0.00195148808156052
2012-01-15 23:00:00,270.95,102370,6.2,140,0.00167800089547023
2012-01-16,270.35,102320,7.2,140,0.00145444168921298
2012-01-16 01:00:00,269.85,102210,6.7,150,0.00138709163439075
2012-01-16 02:00:00,270.35,102160,6.2,150,0.00158682564510239
2012-01-16 03:00:00,270.95,102110,5.1,160,0.00168227336841698
2012-01-16 04:00:00,271.45,102030,5.7,160,0.00185021936600199
2012-01-16 05:00:00,271.45,101950,6.2,170,0.00192420770105157
2012-01-16 06:00:00,272.05,101850,5.1,170,0.00213568659961221
2012-01-16 07:00:00,272.05,101760,6.2,180,0.00213757537905408
2012-01-16 08:00:00,272.05,101650,6.7,180,0.00222292488490414
2012-01-16 09:00:00,272.55,101550,5.1,180,0.00244218770512796
2012-01-16 10:00:00,272.55,101450,4.1,180,0.00244459485608677
2012-01-16 11:00:00,273.15,101340,5.1,190,0.00271037259122268
2012-01-16 12:00:00,273.75,101310,6.2,200,0.00311534453013244
2012-01-16 13:00:00,274.25,101270,6.2,190,0.00326639539884506
2012-01-16 14:00:00,275.35,101230,6.2,200,0.00392871143135544
2012-01-16 15:00:00,277.05,101190,7.2,200,0.00498469107248427
2012-01-16 16:00:00,278.15,101170,7.2,200,0.00571672348191171
2012-01-16 17:00:00,278.75,101060,7.2,200,0.00659194157812006
2012-01-16 18:00:00,279.25,100960,6.2,200,0.00747036121009908
2012-01-16 19:00:00,278.75,100850,4.1,200,0.00714883486834456
2012-01-16 20:00:00,278.75,100760,3.1,200,0.00741516070674135
2012-01-16 21:00:00,278.75,100740,2.6,200,0.00741663262216312
2012-01-16 22:00:00,279.25,100740,2.1,180,0.00809655719091407
2012-01-16 23:00:00,279.25,100700,1.5,180,0.00839135735904716
2012-01-17,279.25,100740,0,0,0.00838802601837749
2012-01-17 01:00:00,279.25,100760,1.5,360,0.00874828102188957
2012-01-17 02:00:00,279.25,100690,2.6,100,0.00875436185626554
2012-01-17 03:00:00,279.25,100660,3.1,110,0.0090693648513901
2012-01-17 04:00:00,278.75,100640,2.1,360,0.00867128520334792
2012-01-17 05:00:00,278.75,100590,2.1,50,0.00867559476211576
2012-01-17 06:00:00,278.75,100580,2.1,10,0.00867645718795625
2012-01-17 07:00:00,278.15,100470,3.1,10,0.00794318314233348
2012-01-17 08:00:00,278.15,100400,2.6,350,0.0076198788937172
2012-01-17 09:00:00,277.55,100300,4.1,20,0.00722214397088356
2012-01-17 10:00:00,277.05,100300,4.6,10,0.00689947112369097
2012-01-17 11:00:00,277.05,100250,4.6,350,0.00690291185803963
2012-01-17 12:00:00,277.05,100210,3.1,20,0.00666570740426726
2012-01-17 13:00:00,277.05,100190,3.1,10,0.00666703786344491
2012-01-17 14:00:00,276.45,100170,3.6,10,0.00631092126152974
2012-01-17 15:00:00,275.95,100330,6.2,320,0.0057657719512496
2012-01-17 16:00:00,274.85,100510,6.2,320,0.00463353496918434
2012-01-17 17:00:00,273.15,100710,10.8,320,0.00321327063975849
2012-01-17 18:00:00,272.05,100850,8.2,330,0.00266392903033473
2012-01-17 19:00:00,271.45,101040,8.8,330,0.00220983963651414
